region,date,type,price,units_sold
Northeast,3/19/17,Conventional,1.59,3768359.35
Northeast,3/19/17,Organic,1.88,276084.84
Northeast,3/26/17,Conventional,1.54,3977196.18
Northeast,3/26/17,Organic,2.1,191466.91
Northeast,4/2/17,Conventional,1.62,3988654.48
Northeast,4/2/17,Organic,1.89,256548.81
Northeast,4/9/17,Conventional,1.6,4313430.98
Northeast,4/9/17,Organic,2.12,171036.27
Northeast,4/16/17,Conventional,1.65,4043204.76
Northeast,4/16/17,Organic,1.91,265298.41
Northeast,4/23/17,Conventional,1.59,3846196.3
Northeast,4/23/17,Organic,2.09,180814.14
Northeast,4/30/17,Conventional,1.6,4289149.75
Northeast,4/30/17,Organic,1.91,278038.48
Northeast,5/7/17,Conventional,1.53,5262336.16
Northeast,5/7/17,Organic,2.16,205224.24
Northeast,5/14/17,Conventional,1.67,4163120.72
Northeast,5/14/17,Organic,2.09,202280.64
Northeast,5/21/17,Conventional,1.66,4110305.09
Northeast,5/21/17,Organic,2.15,186553.95
Northeast,5/28/17,Conventional,1.71,4529672.68
Northeast,5/28/17,Organic,2.18,194487.92
Northeast,6/4/17,Conventional,1.74,4096560.83
Northeast,6/4/17,Organic,2,251838.53
Northeast,6/11/17,Conventional,1.68,4060850.93
Northeast,6/11/17,Organic,2.26,191985.27
Northeast,6/18/17,Conventional,1.68,3945270.4
Northeast,6/18/17,Organic,1.98,307563.37
Northeast,6/25/17,Conventional,1.54,4121661.3
Northeast,6/25/17,Organic,2.26,181964.19
Northeast,7/2/17,Conventional,1.63,4035234.26
Northeast,7/2/17,Organic,2.29,170194.95
Northeast,7/9/17,Conventional,1.58,4406341.73
Northeast,7/9/17,Organic,2.31,160288.02
Northeast,7/16/17,Conventional,1.5,4180237.98
Northeast,7/16/17,Organic,1.66,240537.76
Northeast,7/23/17,Conventional,1.46,4222039.27
Northeast,7/23/17,Organic,1.63,272856.18
Northeast,7/30/17,Conventional,1.49,4018833.97
Northeast,7/30/17,Organic,1.74,214612.36
Northeast,8/6/17,Conventional,1.52,4132666.26
Northeast,8/6/17,Organic,1.74,216000.77
Northeast,8/13/17,Conventional,1.49,4323440.02
Northeast,8/13/17,Organic,1.85,200716.07
Northeast,8/20/17,Conventional,1.68,3417507.87
Northeast,8/20/17,Organic,1.79,251156.79
Northeast,8/27/17,Conventional,1.7,3374546.02
Northeast,8/27/17,Organic,1.89,215129.8
Northeast,9/3/17,Conventional,1.75,3330799.31
Northeast,9/3/17,Organic,1.92,223548.33
Northeast,9/10/17,Conventional,1.61,3536857.97
Northeast,9/10/17,Organic,1.85,244428.88
Northeast,9/17/17,Conventional,1.54,3350043.59
Northeast,9/17/17,Organic,1.74,238274.56
Northeast,9/24/17,Conventional,1.59,3424954.07
Northeast,9/24/17,Organic,1.68,255258.55
Northeast,10/1/17,Conventional,1.61,3438536.39
Northeast,10/1/17,Organic,1.7,236097.14
Northeast,10/8/17,Conventional,1.63,3065336.1
Northeast,10/8/17,Organic,1.64,275572
Northeast,10/15/17,Conventional,1.62,3251117.56
Northeast,10/15/17,Organic,1.7,269123.79
Northeast,10/22/17,Conventional,1.51,3380058.07
Northeast,10/22/17,Organic,1.68,264208.2
Northeast,10/29/17,Conventional,1.52,3430235.17
Northeast,10/29/17,Organic,1.76,264941.06
Northeast,11/5/17,Conventional,1.45,3492828.1
Northeast,11/5/17,Organic,1.82,239371.8
Northeast,11/12/17,Conventional,1.35,3925104
Northeast,11/12/17,Organic,1.81,231677.48
Northeast,11/19/17,Conventional,1.37,3680754
Northeast,11/19/17,Organic,1.84,204565.99
Northeast,11/26/17,Conventional,1.37,3269460
Northeast,11/26/17,Organic,1.77,190028.7
Northeast,12/3/17,Conventional,1.32,4030251
Northeast,12/3/17,Organic,1.67,247242.48
Northeast,12/10/17,Conventional,1.17,5543004.84
Northeast,12/10/17,Organic,1.6,251595.19
Northeast,12/17/17,Conventional,1.35,3504253.8
Northeast,12/17/17,Organic,1.66,222261.39
Northeast,12/24/17,Conventional,1.37,3489057.04
Northeast,12/24/17,Organic,1.67,237711.39
Northeast,12/31/17,Conventional,1.31,3652549.7
Northeast,12/31/17,Organic,1.66,229313.64
Northeast,1/1/18,Conventional,1.31,3652549.7
Northeast,1/1/18,Organic,1.66,229313.64
Northeast,1/7/18,Conventional,1.43,4230002.92
Northeast,1/7/18,Organic,1.75,264448.77
Northeast,1/14/18,Conventional,1.49,4073408.38
Northeast,1/14/18,Organic,1.67,272690.13
Northeast,1/21/18,Conventional,1.25,6137752.61
Northeast,1/21/18,Organic,1.75,215742.94
Northeast,1/28/18,Conventional,1.23,5680957.63
Northeast,1/28/18,Organic,1.56,319174.35
Northeast,2/4/18,Conventional,1.22,7508650.27
Northeast,2/4/18,Organic,1.66,273309.58
Northeast,2/11/18,Conventional,1.24,5694136.21
Northeast,2/11/18,Organic,1.69,233976.66
Northeast,2/18/18,Conventional,1.31,4112725.9
Northeast,2/18/18,Organic,1.39,793464.77
Northeast,2/25/18,Conventional,1.3,4525386.69
Northeast,2/25/18,Organic,1.63,303577.39
Northeast,3/4/18,Conventional,1.22,5318554.52
Northeast,3/4/18,Organic,1.65,313200.35
Northeast,3/11/18,Conventional,1.27,5214137.33
Northeast,3/11/18,Organic,1.76,288008.65
Northeast,3/18/18,Conventional,1.34,4621126.31
Northeast,3/18/18,Organic,1.64,419607.75
Northeast,3/25/18,Conventional,1.35,5134637.05
Northeast,3/25/18,Organic,1.58,374859.68
Northeast,4/1/18,Conventional,1.3,5168451.96
Northeast,4/1/18,Organic,1.59,366391.42
Northeast,4/8/18,Conventional,1.26,5139190.29
Northeast,4/8/18,Organic,1.62,302581.25
Northeast,4/15/18,Conventional,1.23,7088324.71
Northeast,4/15/18,Organic,1.57,319905.51
Northeast,4/22/18,Conventional,1.26,5421793.15
Northeast,4/22/18,Organic,1.54,390475.98
Northeast,4/29/18,Conventional,1.1,6678816.69
Northeast,4/29/18,Organic,1.6,335452.84
Northeast,5/6/18,Conventional,1.12,8836406.22
Northeast,5/6/18,Organic,1.55,321411.78
Northeast,5/13/18,Conventional,1.13,6694854.89
Northeast,5/13/18,Organic,1.52,395603.64
Northeast,5/20/18,Conventional,1.25,5601182.31
Northeast,5/20/18,Organic,1.56,328951.01
Northeast,5/27/18,Conventional,1.14,7156855.33
Northeast,5/27/18,Organic,1.53,317412.83
Northeast,6/3/18,Conventional,1.24,6076276.2
Northeast,6/3/18,Organic,1.61,362681.84
Northeast,6/10/18,Conventional,1.1,7281658.42
Northeast,6/10/18,Organic,1.65,253502.71
Northeast,6/17/18,Conventional,1.2,6563643.54
Northeast,6/17/18,Organic,1.6,400174.36
Northeast,6/24/18,Conventional,1.19,6292669.15
Northeast,6/24/18,Organic,1.63,272360.05
Northeast,7/1/18,Conventional,1.22,6193875.15
Northeast,7/1/18,Organic,1.68,256976.27
Northeast,7/8/18,Conventional,1.22,6552745.25
Northeast,7/8/18,Organic,1.74,247609.78
Northeast,7/15/18,Conventional,1.2,5921732.45
Northeast,7/15/18,Organic,1.64,327208.57
Northeast,7/22/18,Conventional,1.19,5610920.04
Northeast,7/22/18,Organic,1.68,265993.43
Northeast,7/29/18,Conventional,1.16,5960038.17
Northeast,7/29/18,Organic,1.62,276945.37
Northeast,8/5/18,Conventional,1.21,5521996.85
Northeast,8/5/18,Organic,1.75,250104.35
Northeast,8/12/18,Conventional,1.19,5875181.63
Northeast,8/12/18,Organic,1.66,255921.09
Northeast,8/19/18,Conventional,1.29,5019858.95
Northeast,8/19/18,Organic,1.73,270096.35
Northeast,8/26/18,Conventional,1.29,5201734.21
Northeast,8/26/18,Organic,1.64,275852.93
Northeast,9/2/18,Conventional,1.38,4848734.6
Northeast,9/2/18,Organic,1.72,289972.43
Northeast,9/9/18,Conventional,1.37,5359177.12
Northeast,9/9/18,Organic,1.71,289605.21
Northeast,9/16/18,Conventional,1.36,4368726
Northeast,9/16/18,Organic,1.72,250871.92
Northeast,9/23/18,Conventional,1.31,4455132.05
Northeast,9/23/18,Organic,1.69,270381.87
Northeast,9/30/18,Conventional,1.34,4593664.58
Northeast,9/30/18,Organic,1.7,257904.11
Northeast,10/7/18,Conventional,1.32,4471767.51
Northeast,10/7/18,Organic,1.58,280087.75
Northeast,10/14/18,Conventional,1.32,4476416.64
Northeast,10/14/18,Organic,1.49,319366.39
Northeast,10/21/18,Conventional,1.29,4524469.31
Northeast,10/21/18,Organic,1.49,282191.91
Northeast,10/28/18,Conventional,1.31,4976162.62
Northeast,10/28/18,Organic,1.53,259044.89
Northeast,11/4/18,Conventional,1.27,4504201.72
Northeast,11/4/18,Organic,1.56,248929.49
Northeast,11/11/18,Conventional,1.3,4611369.31
Northeast,11/11/18,Organic,1.55,245444.79
Northeast,11/18/18,Conventional,1.34,4112265.79
Northeast,11/18/18,Organic,1.42,383190.85
Northeast,11/25/18,Conventional,1.42,2930050.04
Northeast,11/25/18,Organic,1.74,223533.08
Northeast,12/2/18,Conventional,1.5,3036077.24
Northeast,12/2/18,Organic,1.52,231216.75
Northern_New_England,1/4/15,Conventional,1.05,321823.77
Northern_New_England,1/4/15,Organic,1.83,7301.3
Northern_New_England,1/11/15,Conventional,1.06,314717.03
Northern_New_England,1/11/15,Organic,1.88,6485.3
Northern_New_England,1/18/15,Conventional,1.12,309202.71
Northern_New_England,1/18/15,Organic,1.88,7618.91
Northern_New_England,1/25/15,Conventional,1.06,290611.31
Northern_New_England,1/25/15,Organic,1.9,6757.39
Northern_New_England,2/1/15,Conventional,1.06,412752.74
Northern_New_England,2/1/15,Organic,1.89,6551.44
Northern_New_England,2/8/15,Conventional,1.03,363935.24
Northern_New_England,2/8/15,Organic,1.88,7856.82
Northern_New_England,2/15/15,Conventional,1.11,288514.78
Northern_New_England,2/15/15,Organic,1.87,7199.17
Northern_New_England,2/22/15,Conventional,1.13,264118.86
Northern_New_England,2/22/15,Organic,1.82,6267.8
Northern_New_England,3/1/15,Conventional,1.05,355677.99
Northern_New_England,3/1/15,Organic,1.82,6940.73
Northern_New_England,3/8/15,Conventional,1.09,287963.73
Northern_New_England,3/8/15,Organic,1.87,6756.78
Northern_New_England,3/15/15,Conventional,1.15,301852.8
Northern_New_England,3/15/15,Organic,1.9,5599.89
Northern_New_England,3/22/15,Conventional,1.19,282155.05
Northern_New_England,3/22/15,Organic,1.88,8083.91
Northern_New_England,3/29/15,Conventional,1.07,412639.2
Northern_New_England,3/29/15,Organic,1.9,6433.37
Northern_New_England,4/5/15,Conventional,1.19,309143.83
Northern_New_England,4/5/15,Organic,1.88,8444.82
Northern_New_England,4/12/15,Conventional,1.16,306250.63
Northern_New_England,4/12/15,Organic,1.87,7094.98
Northern_New_England,4/19/15,Conventional,1.13,346561.62
Northern_New_England,4/19/15,Organic,1.88,7468.8
Northern_New_England,4/26/15,Conventional,1.24,311879.23
Northern_New_England,4/26/15,Organic,1.88,7583.31
Northern_New_England,5/3/15,Conventional,1.16,366987.36
Northern_New_England,5/3/15,Organic,1.92,7982.59
Northern_New_England,5/10/15,Conventional,1.05,578436.76
Northern_New_England,5/10/15,Organic,1.91,7575.34
Northern_New_England,5/17/15,Conventional,1.15,422484.37
Northern_New_England,5/17/15,Organic,1.88,8208.44
Northern_New_England,5/24/15,Conventional,1.04,512172.44
Northern_New_England,5/24/15,Organic,1.88,7515.96
Northern_New_England,5/31/15,Conventional,1.2,413699.46
Northern_New_England,5/31/15,Organic,1.91,8889.38
Northern_New_England,6/7/15,Conventional,1.17,427216.77
Northern_New_England,6/7/15,Organic,1.92,8091.22
Northern_New_England,6/14/15,Conventional,1.04,537725.07
Northern_New_England,6/14/15,Organic,1.94,8633.7
Northern_New_England,6/21/15,Conventional,1.18,425885.58
Northern_New_England,6/21/15,Organic,1.93,8028.95
Northern_New_England,6/28/15,Conventional,1.14,452801.32
Northern_New_England,6/28/15,Organic,1.95,8515.11
Northern_New_England,7/5/15,Conventional,1.15,536642.98
Northern_New_England,7/5/15,Organic,1.95,10419.6
Northern_New_England,7/12/15,Conventional,1.1,509215.2
Northern_New_England,7/12/15,Organic,1.95,8821.58
Northern_New_England,7/19/15,Conventional,1.03,594451.88
Northern_New_England,7/19/15,Organic,1.96,8067.82
Northern_New_England,7/26/15,Conventional,1.25,402791.86
Northern_New_England,7/26/15,Organic,1.95,7510.46
Northern_New_England,8/2/15,Conventional,1.25,417082.92
Northern_New_England,8/2/15,Organic,1.96,9346.73
Northern_New_England,8/9/15,Conventional,1.03,579226.47
Northern_New_England,8/9/15,Organic,1.92,8552.32
Northern_New_England,8/16/15,Conventional,1.23,372516
Northern_New_England,8/16/15,Organic,1.93,8259.26
Northern_New_England,8/23/15,Conventional,1.18,400101.77
Northern_New_England,8/23/15,Organic,1.91,9116.19
Northern_New_England,8/30/15,Conventional,1.13,395127.18
Northern_New_England,8/30/15,Organic,1.92,8005.96
Northern_New_England,9/6/15,Conventional,1.01,508207.79
Northern_New_England,9/6/15,Organic,1.95,6936.51
Northern_New_England,9/13/15,Conventional,1.09,356105.25
Northern_New_England,9/13/15,Organic,1.93,7465.69
Northern_New_England,9/20/15,Conventional,1.17,322729.94
Northern_New_England,9/20/15,Organic,1.96,6799.27
Northern_New_England,9/27/15,Conventional,0.98,458602.59
Northern_New_England,9/27/15,Organic,1.93,5374.57
Northern_New_England,10/4/15,Conventional,1.12,298222.53
Northern_New_England,10/4/15,Organic,1.62,9011.35
Northern_New_England,10/11/15,Conventional,1.19,278472.66
Northern_New_England,10/11/15,Organic,1.61,8749.6
Northern_New_England,10/18/15,Conventional,1,402466.4
Northern_New_England,10/18/15,Organic,1.63,7919.94
Northern_New_England,10/25/15,Conventional,1.08,313881.26
Northern_New_England,10/25/15,Organic,1.61,7858.07
Northern_New_England,11/1/15,Conventional,1.07,350260.55
Northern_New_England,11/1/15,Organic,1.62,8260.25
Northern_New_England,11/8/15,Conventional,0.96,489339.78
Northern_New_England,11/8/15,Organic,1.58,8340.73
Northern_New_England,11/15/15,Conventional,1.07,287015.98
Northern_New_England,11/15/15,Organic,1.57,9930.12
Northern_New_England,11/22/15,Conventional,1.08,274209.2
Northern_New_England,11/22/15,Organic,1.66,9580.4
Northern_New_England,11/29/15,Conventional,1.25,219689.9
Northern_New_England,11/29/15,Organic,1.63,8205.88
Northern_New_England,12/6/15,Conventional,1.11,303058.29
Northern_New_England,12/6/15,Organic,1.61,9278.66
Northern_New_England,12/13/15,Conventional,0.95,407482.83
Northern_New_England,12/13/15,Organic,1.62,8029.92
Northern_New_England,12/20/15,Conventional,1.17,284808.22
Northern_New_England,12/20/15,Organic,1.65,9262.66
Northern_New_England,12/27/15,Conventional,1.21,304598.42
Northern_New_England,12/27/15,Organic,1.65,8119.93
Northern_New_England,1/3/16,Conventional,0.96,553828.14
Northern_New_England,1/3/16,Organic,1.63,8936.72
Northern_New_England,1/10/16,Conventional,1.24,343406.89
Northern_New_England,1/10/16,Organic,1.66,10525.16
Northern_New_England,1/17/16,Conventional,1.08,447078.92
Northern_New_England,1/17/16,Organic,1.55,10459.56
Northern_New_England,1/24/16,Conventional,1.07,453559.54
Northern_New_England,1/24/16,Organic,1.67,11214.42
Northern_New_England,1/31/16,Conventional,1.07,419786.19
Northern_New_England,1/31/16,Organic,1.65,9140.79
Northern_New_England,2/7/16,Conventional,0.97,605846.78
Northern_New_England,2/7/16,Organic,1.67,9790.85
Northern_New_England,2/14/16,Conventional,0.99,456439.67
Northern_New_England,2/14/16,Organic,1.66,10158.92
Northern_New_England,2/21/16,Conventional,1.16,380427.08
Northern_New_England,2/21/16,Organic,1.64,9227.72
Northern_New_England,2/28/16,Conventional,1.1,387149.69
Northern_New_England,2/28/16,Organic,1.64,9920.46
Northern_New_England,3/6/16,Conventional,1.08,405931.49
Northern_New_England,3/6/16,Organic,1.68,10184.27
Northern_New_England,3/13/16,Conventional,1.01,476634.67
Northern_New_England,3/13/16,Organic,1.63,10985.53
Northern_New_England,3/20/16,Conventional,1.14,414604.35
Northern_New_England,3/20/16,Organic,1.67,11336.93
Northern_New_England,3/27/16,Conventional,1.13,423257.57
Northern_New_England,3/27/16,Organic,1.61,12855.46
Northern_New_England,4/3/16,Conventional,0.99,486716.71
Northern_New_England,4/3/16,Organic,1.61,8175.69
Northern_New_England,4/10/16,Conventional,1.04,409227.87
Northern_New_England,4/10/16,Organic,1.5,13624.67
Northern_New_England,4/17/16,Conventional,1.12,399074.14
Northern_New_England,4/17/16,Organic,1.6,12342.22
Northern_New_England,4/24/16,Conventional,1.07,431615.62
Northern_New_England,4/24/16,Organic,1.69,13226.51
Northern_New_England,5/1/16,Conventional,1.02,628512.14
Northern_New_England,5/1/16,Organic,1.62,11626.48
Northern_New_England,5/8/16,Conventional,0.97,546838.34
Northern_New_England,5/8/16,Organic,1.63,11801.47
Northern_New_England,5/15/16,Conventional,1.07,443517.22
Northern_New_England,5/15/16,Organic,1.22,5778.15
Northern_New_England,5/22/16,Conventional,1.02,433251.71
Northern_New_England,5/22/16,Organic,1.26,7645.75
Northern_New_England,5/29/16,Conventional,1.1,499944.01
Northern_New_England,5/29/16,Organic,1.19,4901.16
Northern_New_England,6/5/16,Conventional,1.18,471356.84
Northern_New_England,6/5/16,Organic,1.04,5130.06
Northern_New_England,6/12/16,Conventional,1.19,472020.49
Northern_New_England,6/12/16,Organic,0.99,4574.17
Northern_New_England,6/19/16,Conventional,1.26,485945.76
Northern_New_England,6/19/16,Organic,1.42,10848.56
Northern_New_England,6/26/16,Conventional,1.28,497816.81
Northern_New_England,6/26/16,Organic,1.46,12472.06
Northern_New_England,7/3/16,Conventional,1.29,525917.26
Northern_New_England,7/3/16,Organic,1.33,29132.17
Northern_New_England,7/10/16,Conventional,1.06,569327.81
Northern_New_England,7/10/16,Organic,1.45,14482.73
Northern_New_England,7/17/16,Conventional,1.37,412386.17
Northern_New_England,7/17/16,Organic,1.47,12521.46
Northern_New_England,7/24/16,Conventional,1.36,463062.51
Northern_New_England,7/24/16,Organic,1.13,5882.29
Northern_New_England,7/31/16,Conventional,1.49,435129.36
Northern_New_England,7/31/16,Organic,1.1,4845.69
Northern_New_England,8/7/16,Conventional,1.41,457429.1
Northern_New_England,8/7/16,Organic,1.28,5685.2
Northern_New_England,8/14/16,Conventional,1.21,463651.71
Northern_New_England,8/14/16,Organic,1.4,8519.17
Northern_New_England,8/21/16,Conventional,1.34,413497.16
Northern_New_England,8/21/16,Organic,1.43,11826.44
Northern_New_England,8/28/16,Conventional,1.08,573338.65
Northern_New_England,8/28/16,Organic,1.51,8866.2
Northern_New_England,9/4/16,Conventional,1.38,374902.91
Northern_New_England,9/4/16,Organic,1.58,13039.44
Northern_New_England,9/11/16,Conventional,1.44,343314.74
Northern_New_England,9/11/16,Organic,1.65,17561.31
Northern_New_England,9/18/16,Conventional,1.48,316980.64
Northern_New_England,9/18/16,Organic,1.66,11836.41
Northern_New_England,9/25/16,Conventional,1.58,315399.04
Northern_New_England,9/25/16,Organic,1.51,14401.06
Northern_New_England,10/2/16,Conventional,1.52,291185.37
Northern_New_England,10/2/16,Organic,1.58,12400.93
Northern_New_England,10/9/16,Conventional,1.4,305506.51
Northern_New_England,10/9/16,Organic,1.56,10289.97
Northern_New_England,10/16/16,Conventional,1.47,290884.89
Northern_New_England,10/16/16,Organic,1.49,8965.14
Northern_New_England,10/23/16,Conventional,1.48,291385.56
Northern_New_England,10/23/16,Organic,1.75,11324.45
Northern_New_England,10/30/16,Conventional,1.52,255455.34
Northern_New_England,10/30/16,Organic,1.65,7404.92
Northern_New_England,11/6/16,Conventional,1.47,242666.87
Northern_New_England,11/6/16,Organic,1.84,12574.7
Northern_New_England,11/13/16,Conventional,1.48,268388.51
Northern_New_England,11/13/16,Organic,1.79,10725.45
Northern_New_England,11/20/16,Conventional,1.39,315783.24
Northern_New_England,11/20/16,Organic,1.81,9539.41
Northern_New_England,11/27/16,Conventional,1.41,262748.42
Northern_New_England,11/27/16,Organic,1.84,8724.65
Northern_New_England,12/4/16,Conventional,1.12,440990.34
Northern_New_England,12/4/16,Organic,1.96,8741.54
Northern_New_England,12/11/16,Conventional,1.29,310425.3
Northern_New_England,12/11/16,Organic,1.85,10526.21
Northern_New_England,12/18/16,Conventional,1.19,357508.29
Northern_New_England,12/18/16,Organic,1.95,7450.03
Northern_New_England,12/25/16,Conventional,1.24,325634.21
Northern_New_England,12/25/16,Organic,1.9,10968.74
Northern_New_England,1/1/17,Conventional,1.11,476239.03
Northern_New_England,1/1/17,Organic,1.91,9214.09
Northern_New_England,1/8/17,Conventional,1.19,425000.71
Northern_New_England,1/8/17,Organic,1.86,12777.93
Northern_New_England,1/15/17,Conventional,1.25,421262.96
Northern_New_England,1/15/17,Organic,1.77,10857.24
Northern_New_England,1/22/17,Conventional,1.17,502345.31
Northern_New_England,1/22/17,Organic,1.89,13492.85
Northern_New_England,1/29/17,Conventional,1.21,423387.02
Northern_New_England,1/29/17,Organic,1.84,12789.12
Northern_New_England,2/5/17,Conventional,1.13,701706
Northern_New_England,2/5/17,Organic,1.6,10860.38
Northern_New_England,2/12/17,Conventional,1.13,501364.8
Northern_New_England,2/12/17,Organic,1.8,13474.78
Northern_New_England,2/19/17,Conventional,1.37,375322.2
Northern_New_England,2/19/17,Organic,1.88,11527.69
Northern_New_England,2/26/17,Conventional,1.25,434201.49
Northern_New_England,2/26/17,Organic,1.85,12277.49
Northern_New_England,3/5/17,Conventional,1.38,384828.85
Northern_New_England,3/5/17,Organic,1.66,15016.27
Northern_New_England,3/12/17,Conventional,1.41,397861.17
Northern_New_England,3/12/17,Organic,1.87,14773.91
Northern_New_England,3/19/17,Conventional,1.43,380612.68
Northern_New_England,3/19/17,Organic,1.86,16064.02
Northern_New_England,3/26/17,Conventional,1.38,416769.78
Northern_New_England,3/26/17,Organic,1.85,14479.04
Northern_New_England,4/2/17,Conventional,1.45,422201.67
Northern_New_England,4/2/17,Organic,1.82,13640.21
Northern_New_England,4/9/17,Conventional,1.33,515775.3
Northern_New_England,4/9/17,Organic,1.75,12052.63
Northern_New_England,4/16/17,Conventional,1.46,417480.41
Northern_New_England,4/16/17,Organic,1.82,15495.62
Northern_New_England,4/23/17,Conventional,1.38,404739.65
Northern_New_England,4/23/17,Organic,1.68,13175
Northern_New_England,4/30/17,Conventional,1.39,407790.12
Northern_New_England,4/30/17,Organic,1.62,14208.82
Northern_New_England,5/7/17,Conventional,1.23,544200.61
Northern_New_England,5/7/17,Organic,1.57,13580.31
Northern_New_England,5/14/17,Conventional,1.53,391189.88
Northern_New_England,5/14/17,Organic,1.4,26964.27
Northern_New_England,5/21/17,Conventional,1.54,393289.53
Northern_New_England,5/21/17,Organic,1.59,20571.46
Northern_New_England,5/28/17,Conventional,1.66,445049.68
Northern_New_England,5/28/17,Organic,1.67,18289.39
Northern_New_England,6/4/17,Conventional,1.66,401637.7
Northern_New_England,6/4/17,Organic,1.48,25490.92
Northern_New_England,6/11/17,Conventional,1.62,406486.08
Northern_New_England,6/11/17,Organic,1.83,15591.67
Northern_New_England,6/18/17,Conventional,1.52,420089.07
Northern_New_England,6/18/17,Organic,1.92,20003.65
Northern_New_England,6/25/17,Conventional,1.62,359321.55
Northern_New_England,6/25/17,Organic,1.93,21227.79
Northern_New_England,7/2/17,Conventional,1.57,432564.12
Northern_New_England,7/2/17,Organic,1.91,16665.54
Northern_New_England,7/9/17,Conventional,1.48,486214.04
Northern_New_England,7/9/17,Organic,1.85,13592.4
Northern_New_England,7/16/17,Conventional,1.39,490940.46
Northern_New_England,7/16/17,Organic,1.66,20254.68
Northern_New_England,7/23/17,Conventional,1.38,464876.48
Northern_New_England,7/23/17,Organic,1.59,20654.13
Northern_New_England,7/30/17,Conventional,1.55,412937.73
Northern_New_England,7/30/17,Organic,1.68,18527.51
Northern_New_England,8/6/17,Conventional,1.59,462412.85
Northern_New_England,8/6/17,Organic,1.68,16939.38
Northern_New_England,8/13/17,Conventional,1.24,554390.58
Northern_New_England,8/13/17,Organic,1.69,13218.86
Northern_New_England,8/20/17,Conventional,1.82,322962.89
Northern_New_England,8/20/17,Organic,1.68,17812.78
Northern_New_England,8/27/17,Conventional,1.83,277558.13
Northern_New_England,8/27/17,Organic,1.69,18480.95
Northern_New_England,9/3/17,Conventional,1.88,288210.32
Northern_New_England,9/3/17,Organic,1.69,13062.41
Northern_New_England,9/10/17,Conventional,1.74,312541.08
Northern_New_England,9/10/17,Organic,1.68,16452.15
Northern_New_England,9/17/17,Conventional,1.59,281832.66
Northern_New_England,9/17/17,Organic,1.54,15649.28
Northern_New_England,9/24/17,Conventional,1.63,296892.52
Northern_New_England,9/24/17,Organic,1.57,16661.59
Northern_New_England,10/1/17,Conventional,1.64,290521.98
Northern_New_England,10/1/17,Organic,1.56,18317.19
Northern_New_England,10/8/17,Conventional,1.61,267322.07
Northern_New_England,10/8/17,Organic,1.52,21089.7
Northern_New_England,10/15/17,Conventional,1.58,298364.19
Northern_New_England,10/15/17,Organic,1.64,23800.97
Northern_New_England,10/22/17,Conventional,1.52,300976.46
Northern_New_England,10/22/17,Organic,1.7,22671.89
Northern_New_England,10/29/17,Conventional,1.5,304167.22
Northern_New_England,10/29/17,Organic,1.57,39048.27
Northern_New_England,11/5/17,Conventional,1.51,288593.62
Northern_New_England,11/5/17,Organic,1.84,24687.17
Northern_New_England,11/12/17,Conventional,1.01,681570
Northern_New_England,11/12/17,Organic,1.8,19234.13
Northern_New_England,11/19/17,Conventional,1.36,311603
Northern_New_England,11/19/17,Organic,1.78,21545.16
Northern_New_England,11/26/17,Conventional,1.41,270865
Northern_New_England,11/26/17,Organic,1.75,22376.94
Northern_New_England,12/3/17,Conventional,1.1,636106
Northern_New_England,12/3/17,Organic,1.71,18891.8
Northern_New_England,12/10/17,Conventional,1.29,364577.18
Northern_New_England,12/10/17,Organic,1.67,23958.64
Northern_New_England,12/17/17,Conventional,1.26,394608.36
Northern_New_England,12/17/17,Organic,1.72,18551.6
Northern_New_England,12/24/17,Conventional,1.36,347811.65
Northern_New_England,12/24/17,Organic,1.76,25227.4
Northern_New_England,12/31/17,Conventional,1.13,513318.77
Northern_New_England,12/31/17,Organic,1.76,20129.5
Northern_New_England,1/1/18,Conventional,1.13,513318.77
Northern_New_England,1/1/18,Organic,1.76,20129.5
Northern_New_England,1/7/18,Conventional,1.17,502851.14
Northern_New_England,1/7/18,Organic,1.75,26188.31
Northern_New_England,1/14/18,Conventional,1.42,419376.62
Northern_New_England,1/14/18,Organic,1.46,22637.04
Northern_New_England,1/21/18,Conventional,1.33,577116.22
Northern_New_England,1/21/18,Organic,1.59,22101.1
Northern_New_England,1/28/18,Conventional,1.44,441977
Northern_New_England,1/28/18,Organic,1.29,50288.63
Northern_New_England,2/4/18,Conventional,1.06,847261.25
Northern_New_England,2/4/18,Organic,1.57,19108.24
Northern_New_England,2/11/18,Conventional,1.11,617475.89
Northern_New_England,2/11/18,Organic,1.39,22495.69
Northern_New_England,2/18/18,Conventional,1.35,395298.31
Northern_New_England,2/18/18,Organic,1.58,29699.89
Northern_New_England,2/25/18,Conventional,1.38,399308.69
Northern_New_England,2/25/18,Organic,1.5,30553.46
Northern_New_England,3/4/18,Conventional,1.35,458200.4
Northern_New_England,3/4/18,Organic,1.54,14156.63
Northern_New_England,3/11/18,Conventional,1.08,765746.37
Northern_New_England,3/11/18,Organic,1.64,18202.54
Northern_New_England,3/18/18,Conventional,1.4,428028.9
Northern_New_England,3/18/18,Organic,1.62,22375.57
Northern_New_England,3/25/18,Conventional,1.46,483124.53
Northern_New_England,3/25/18,Organic,1.63,22596.13
Northern_New_England,4/1/18,Conventional,1.41,486113.65
Northern_New_England,4/1/18,Organic,1.62,25269.8
Northern_New_England,4/8/18,Conventional,1.09,703301.74
Northern_New_England,4/8/18,Organic,1.65,17208.89
